,Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,2010 Population,Land-Sq-Mi,Density Per Sq Mile,contains_college
1151,63109,Saint Louis,MO,38.586052,-90.2941,-6,1,"38.586052,-90.2941",26946,3.571,7545.785494,False
1152,98559,Malone,WA,46.959091,-123.32595,-8,1,"46.959091,-123.32595",93,0.016,5812.5,False
1153,53219,Milwaukee,WI,42.996614,-87.99213,-6,1,"42.996614,-87.99213",33880,4.947,6848.5951079999995,True
1154,1003,Amherst,MA,42.369562,-72.63599,-5,1,"42.369562,-72.63599",10372,0.711,14587.904359999999,False
1155,60074,Palatine,IL,42.143819,-88.02546,-6,1,"42.143819,-88.02546",38985,7.125,5471.578947,False
1156,19070,Morton,PA,39.906312,-75.32489,-5,1,"39.906312,-75.32489",7277,1.084,6713.099631,False
1157,19140,Philadelphia,PA,40.012212,-75.14503,-5,1,"40.012212,-75.14503",54133,3.052,17736.89384,False
1158,7524,Paterson,NJ,40.930398,-74.15829000000001,-5,1,"40.930398,-74.15829",12709,0.754,16855.43767,False
1159,91306,Winnetka,CA,34.209407,-118.57735,-8,1,"34.209407,-118.57735",45061,4.138,10889.56017,False
1160,98117,Seattle,WA,47.685919,-122.37838,-8,1,"47.685919,-122.37838",31365,3.8539999999999996,8138.297872,False
1161,60559,Westmont,IL,41.795358,-87.97778000000001,-6,1,"41.795358,-87.97778",24852,4.872,5100.985222,True
1162,30326,Atlanta,GA,33.849853,-84.3606,-5,1,"33.849853,-84.3606",4802,0.6920000000000001,6939.306358,True
1163,7012,Clifton,NJ,40.847922,-74.1579,-5,1,"40.847922,-74.1579",11703,2.099,5575.512149,False
1164,95133,San Jose,CA,37.373540000000006,-121.85784,-8,1,"37.37354,-121.85784",25401,3.195,7950.234742000001,True
1165,78404,Corpus Christi,TX,27.770056,-97.4001,-6,1,"27.770056,-97.4001",17236,3.1069999999999998,5547.473447,True
1166,11422,Rosedale,NY,40.662538,-73.73514,-5,1,"40.662538,-73.73514",30425,1.983,15342.914780000001,False
1167,60629,Chicago,IL,41.777482,-87.71155,-6,1,"41.777482,-87.71155",113916,6.8020000000000005,16747.42723,False
1168,7060,Plainfield,NJ,40.620102,-74.42481,-5,1,"40.620102,-74.42481",44998,5.071000000000001,8873.594952,False
1169,10032,New York,NY,40.840686,-73.94154,-5,1,"40.840686,-73.94154",57331,0.6559999999999999,87394.81707,False
1170,75206,Dallas,TX,32.826128000000004,-96.7712,-6,1,"32.826128,-96.7712",36248,4.252,8524.929445,False
1171,90808,Long Beach,CA,33.823316,-118.11328999999999,-8,1,"33.823316,-118.11329",38232,6.864,5569.93007,False
1172,91792,West Covina,CA,34.020711,-117.89931999999999,-8,1,"34.020711,-117.89932",30854,3.842,8030.71317,False
1173,44106,Cleveland,OH,41.507751,-81.60883000000001,-5,1,"41.507751,-81.60883",26896,4.216,6379.506641,True
1174,2163,Boston,MA,42.367946,-71.12056,-5,1,"42.367946,-71.12056",2582,0.099,26080.808080000003,False
1175,7205,Hillside,NJ,40.695552,-74.22856,-5,1,"40.695552,-74.22856",21398,2.748,7786.754003,False
1176,2860,Pawtucket,RI,41.872099,-71.39007,-5,1,"41.872099,-71.39007",45199,5.398,8373.286402,False
1177,7107,Newark,NJ,40.760667,-74.1879,-5,1,"40.760667,-74.1879",37650,1.6569999999999998,22721.78636,True
1178,11021,Great Neck,NY,40.787068,-73.72577,-5,1,"40.787068,-73.72577",17729,2.338,7582.976903,True
1179,94066,San Bruno,CA,37.625908,-122.42363,-8,1,"37.625908,-122.42363",41130,6.129,6710.719529999999,True
1180,11361,Bayside,NY,40.763177,-73.77391999999999,-5,1,"40.763177,-73.77392",28606,1.758,16271.89989,False
1181,38677,University,MS,34.366302000000005,-89.53721,-6,1,"34.366302,-89.53721",4198,0.743,5650.067295000001,False
1182,30329,Atlanta,GA,33.827554,-84.32355,-5,1,"33.827554,-84.32355",28539,5.41,5275.231054,True
1183,17250,Rouzerville,PA,39.736395,-77.52474000000001,-5,1,"39.736395,-77.52474",68,0.009000000000000001,7555.555556,False
1184,90024,Los Angeles,CA,34.063209,-118.43643,-8,1,"34.063209,-118.43643",47452,2.926,16217.36159,True
1185,10709,Eastchester,NY,40.953849,-73.81143,-5,1,"40.953849,-73.81143",9292,1.3630000000000002,6817.314746999999,False
1186,98418,Tacoma,WA,47.066193,-122.113223,-8,1,"47.066193,-122.113223",10069,1.683,5982.768865,False
1187,92845,Garden Grove,CA,33.782916,-118.02618999999999,-8,1,"33.782916,-118.02619",16333,2.189,7461.397899,True
1188,98007,Bellevue,WA,47.610935,-122.14103999999999,-8,1,"47.610935,-122.14104",24889,4.383,5678.5306869999995,True
1189,6112,Hartford,CT,41.793299,-72.6954,-5,1,"41.793299,-72.6954",22879,2.725,8395.963303,False
1190,15232,Pittsburgh,PA,40.454018,-79.9325,-5,1,"40.454018,-79.9325",11374,0.795,14306.91824,False
1191,60040,Highwood,IL,42.205724,-87.81421,-6,1,"42.205724,-87.81421",5431,0.7040000000000001,7714.488636,False
1192,22041,Falls Church,VA,38.849136,-77.14081,-5,1,"38.849136,-77.14081",27989,2.79,10031.899640000001,False
1193,7022,Fairview,NJ,40.816736999999996,-74.00081999999999,-5,1,"40.816737,-74.00082",13835,0.8420000000000001,16431.11639,False
1194,2131,Roslindale,MA,42.284678,-71.13051999999999,-5,1,"42.284678,-71.13052",29826,2.592,11506.944440000001,False
1195,95825,Sacramento,CA,38.594205,-121.40726000000001,-8,1,"38.594205,-121.40726",31084,4.727,6575.840914,True
1196,91604,Studio City,CA,34.143856,-118.39428999999998,-8,1,"34.143856,-118.39429",29034,5.151,5636.575422,False
1197,7111,Irvington,NJ,40.725651,-74.23207,-5,1,"40.725651,-74.23207",53942,2.928,18422.81421,False
1198,64123,Kansas City,MO,39.113603999999995,-94.52287,-6,1,"39.113604,-94.52287",10387,1.6469999999999998,6306.6180939999995,False
1199,14619,Rochester,NY,43.136363,-77.64685,-5,1,"43.136363,-77.64685",14749,1.456,10129.807690000001,False
1200,94707,Berkeley,CA,37.894625,-122.27917,-8,1,"37.894625,-122.27917",11710,1.695,6908.554572,False
1201,98408,Tacoma,WA,47.209021,-122.44498,-8,1,"47.209021,-122.44498",18830,3.3810000000000002,5569.358178,False
1202,95843,Antelope,CA,38.716874,-121.3698,-8,1,"38.716874,-121.3698",45048,6.4479999999999995,6986.352356999999,False
1203,91343,North Hills,CA,34.239503000000006,-118.48223999999999,-8,1,"34.239503,-118.48224",60254,5.9110000000000005,10193.537470000001,False
1204,94112,San Francisco,CA,37.720931,-122.44241000000001,-8,1,"37.720931,-122.44241",79407,3.364,23604.9346,False
1205,2124,Boston,MA,42.28713,-71.07155999999999,-5,1,"42.28713,-71.07156",47783,3.003,15911.75491,False
1206,33322,Fort Lauderdale,FL,26.150863,-80.27284,-5,1,"26.150863,-80.27284",37858,5.438,6961.750644,False
1207,58707,Minot,ND,48.245267,-101.301179,-6,1,"48.245267,-101.301179",509,0.064,7953.125,True
1208,23507,Norfolk,VA,36.864047,-76.29947,-5,1,"36.864047,-76.29947",25818,0.889,29041.6198,False
1209,11561,Long Beach,NY,40.588153999999996,-73.66516999999999,-5,1,"40.588154,-73.66517",37280,3.9,9558.974359,False
1210,20742,College Park,MD,38.833563,-76.87774300000001,-5,1,"38.833563,-76.877743",7808,0.74,10551.35135,False
1211,90064,Los Angeles,CA,34.03457,-118.42843,-8,1,"34.03457,-118.42843",25403,4.0,6350.75,False
1212,94301,Palo Alto,CA,37.443688,-122.15071,-8,1,"37.443688,-122.15071",16995,2.372,7164.839798,False
1213,92115,San Diego,CA,32.7603,-117.07031,-8,1,"32.7603,-117.07031",58560,6.502000000000001,9006.459551,True
1214,33142,Miami,FL,25.812625,-80.2369,-5,1,"25.812625,-80.2369",52606,7.075,7435.477031999999,False
1215,60639,Chicago,IL,41.921431,-87.75415,-6,1,"41.921431,-87.75415",90407,4.878,18533.62034,False
1216,20002,Washington,DC,38.901811,-76.99096999999999,-5,1,"38.901811,-76.99097",52370,5.252999999999999,9969.541215000001,True
1217,15211,Pittsburgh,PA,40.428369,-80.01269,-5,1,"40.428369,-80.01269",11081,1.544,7176.813472,False
1218,7643,Little Ferry,NJ,40.850621000000004,-74.04111999999999,-5,1,"40.850621,-74.04112",10626,1.4769999999999999,7194.312795999999,False
1219,75243,Dallas,TX,32.912225,-96.73688,-6,1,"32.912225,-96.73688",55406,8.7,6368.505747,False
1220,91106,Pasadena,CA,34.142557000000004,-118.12715,-8,1,"34.142557,-118.12715",24229,2.95,8213.220339,False
1221,90041,Los Angeles,CA,34.137557,-118.20765,-8,1,"34.137557,-118.20765",27425,3.61,7596.952909000001,True
1222,10069,New York,NY,40.775477,-73.9905,-5,1,"40.775477,-73.9905",5199,0.094,55308.51064,False
1223,60611,Chicago,IL,41.904666999999996,-87.62504,-6,1,"41.904667,-87.62504",28718,0.825,34809.69697,True
1224,33308,Fort Lauderdale,FL,26.191111,-80.10846,-5,1,"26.191111,-80.10846",28217,4.548,6204.265611,False
1225,11427,Queens Village,NY,40.728235,-73.74781999999999,-5,1,"40.728235,-73.74782",23593,1.579,14941.73528,False
1226,22202,Arlington,VA,38.856795,-77.05628,-5,1,"38.856795,-77.05628",22543,3.87,5825.064599,False
1227,55410,Minneapolis,MN,44.911564,-93.31947,-6,1,"44.911564,-93.31947",19340,2.977,6496.472959000001,False
1228,97212,Portland,OR,45.54424,-122.64353,-8,1,"45.54424,-122.64353",24126,2.7289999999999996,8840.600953000001,False
1229,10306,Staten Island,NY,40.569394,-74.11785,-5,1,"40.569394,-74.11785",55909,7.473,7481.466613,False
1230,90004,Los Angeles,CA,34.07711,-118.30755,-8,1,"34.07711,-118.30755",62180,3.048,20400.262469999998,True
1231,90019,Los Angeles,CA,34.048411,-118.34015,-8,1,"34.048411,-118.34015",64458,3.888,16578.7037,False
1232,10474,Bronx,NY,40.81321,-73.88755,-5,1,"40.81321,-73.88755",12281,1.54,7974.675325,False
1233,92335,Fontana,CA,34.088910999999996,-117.45213000000001,-8,1,"34.088911,-117.45213",95397,17.328,5505.367036,True
1234,10460,Bronx,NY,40.84095,-73.88036,-5,1,"40.84095,-73.88036",57311,1.315,43582.50951,False
1235,10470,Bronx,NY,40.900628999999995,-73.86072,-5,1,"40.900629,-73.86072",15293,1.4269999999999998,10716.888579999999,False
1236,60605,Chicago,IL,41.860019,-87.6187,-6,1,"41.860019,-87.6187",24668,1.245,19813.654619999998,True
1237,55101,Saint Paul,MN,44.964852,-93.08397,-6,1,"44.964852,-93.08397",5592,0.8140000000000001,6869.77887,True
1238,29225,Columbia,SC,34.005992,-80.970766,-5,1,"34.005992,-80.970766",1228,0.016,76750.0,False
1239,16508,Erie,PA,42.097856,-80.09147,-5,1,"42.097856,-80.09147",16050,2.827,5677.396533,False
1240,10312,Staten Island,NY,40.543116999999995,-74.17628,-5,1,"40.543117,-74.17628",59304,7.681,7720.869678,False
1241,33130,Miami,FL,25.768276999999998,-80.20339,-5,1,"25.768277,-80.20339",26108,1.103,23669.99093,False
1242,19133,Philadelphia,PA,39.992862,-75.14054,-5,1,"39.992862,-75.14054",26063,1.301,20033.0515,False
1243,94061,Redwood City,CA,37.463910999999996,-122.23396000000001,-8,1,"37.463911,-122.23396",36245,3.86,9389.896373,True
1244,68178,Omaha,NE,41.291736,-96.171104,-6,1,"41.291736,-96.171104",1573,0.11599999999999999,13560.344830000002,False
1245,77067,Houston,TX,29.952353999999996,-95.45065,-6,1,"29.952354,-95.45065",30559,5.994,5098.264932,False
1246,77080,Houston,TX,29.816865999999997,-95.52309,-6,1,"29.816866,-95.52309",45275,6.382999999999999,7093.059690000001,False
1247,90066,Los Angeles,CA,34.002010999999996,-118.43083,-8,1,"34.002011,-118.43083",55277,4.923,11228.31607,True
1248,92833,Fullerton,CA,33.874314,-117.9637,-8,1,"33.874314,-117.9637",51767,7.311,7080.700315000001,False
1249,20037,Washington,DC,38.900394,-77.05126,-5,1,"38.900394,-77.05126",14642,0.642,22806.853580000003,True
1250,11596,Williston Park,NY,40.758283,-73.64259,-5,1,"40.758283,-73.64259",10480,1.3319999999999999,7867.867868,False
1251,12210,Albany,NY,42.656679,-73.75894,-5,1,"42.656679,-73.75894",10158,0.897,11324.41472,False
1252,1852,Lowell,MA,42.634112,-71.29849,-5,1,"42.634112,-71.29849",33508,4.953,6765.192812,True
1253,85021,Phoenix,AZ,33.559437,-112.09281000000001,-7,0,"33.559437,-112.09281",37743,6.726,5611.507583,True
1254,7621,Bergenfield,NJ,40.923747999999996,-73.99879,-5,1,"40.923748,-73.99879",26761,2.799,9560.914612,False
1255,77081,Houston,TX,29.70828,-95.48361,-6,1,"29.70828,-95.48361",47860,3.1010000000000004,15433.73105,False
1256,33460,Lake Worth,FL,26.619695,-80.05676,-5,1,"26.619695,-80.05676",30790,4.681,6577.654347,False
1257,33180,Miami,FL,25.962069,-80.14465,-5,1,"25.962069,-80.14465",30840,3.407,9051.951864,False
1258,15221,Pittsburgh,PA,40.438035,-79.87191,-5,1,"40.438035,-79.87191",31060,6.147,5052.871319,False
1259,78416,Corpus Christi,TX,27.752356,-97.43465,-6,1,"27.752356,-97.43465",15508,2.932,5289.222374,False
1260,77011,Houston,TX,29.742378000000002,-95.30726,-6,1,"29.742378,-95.30726",19547,3.569,5476.884281000001,False
1261,94040,Mountain View,CA,37.380207,-122.08787,-8,1,"37.380207,-122.08787",32996,3.687,8949.281257999999,False
1262,70115,New Orleans,LA,29.927305,-90.10197,-6,1,"29.927305,-90.10197",31695,3.878,8173.027334,True
1263,44108,Cleveland,OH,41.53715,-81.60905,-5,1,"41.53715,-81.60905",25679,4.243,6052.085788,False
1264,17103,Harrisburg,PA,40.274389,-76.86216999999999,-5,1,"40.274389,-76.86217",11848,2.057,5759.844434000001,False
1265,10708,Bronxville,NY,40.939049,-73.83099,-5,1,"40.939049,-73.83099",21225,3.0780000000000003,6895.711501000001,True
1266,91950,National City,CA,32.670903,-117.09272,-8,1,"32.670903,-117.09272",60322,7.6,7937.1052629999995,True
1267,48081,Saint Clair Shores,MI,42.497735999999996,-82.89979,-5,1,"42.497736,-82.89979",20635,3.93,5250.636132,False
1268,10305,Staten Island,NY,40.599021,-74.07503,-5,1,"40.599021,-74.07503",41749,4.252,9818.673565000001,False
1269,70002,Metairie,LA,30.011516999999998,-90.16245,-6,1,"30.011517,-90.16245",18879,3.219,5864.864865,False
1270,7106,Newark,NJ,40.742251,-74.23006,-5,1,"40.742251,-74.23006",31298,1.425,21963.50877,False
1271,91701,Alta Loma,CA,34.131659,-117.5924,-8,1,"34.131659,-117.5924",38976,7.27,5361.210454,False
1272,11356,College Point,NY,40.785462,-73.84366,-5,1,"40.785462,-73.84366",23438,1.571,14919.159769999998,False
1273,20052,Washington,DC,38.90014,-77.047899,-5,1,"38.90014,-77.047899",470,0.003,156666.6667,False
1274,78229,San Antonio,TX,29.499453999999997,-98.57166,-6,1,"29.499454,-98.57166",28804,5.747999999999999,5011.134308,True
1275,75224,Dallas,TX,32.716065,-96.83986999999999,-6,1,"32.716065,-96.83987",34034,5.8420000000000005,5825.744608,False
1276,53143,Kenosha,WI,42.56427,-87.83043,-6,1,"42.56427,-87.83043",23264,4.169,5580.235068,False
1277,7603,Bogota,NJ,40.873876,-74.02769,-5,1,"40.873876,-74.02769",8187,0.765,10701.96078,False
1278,10304,Staten Island,NY,40.60787,-74.08991,-5,1,"40.60787,-74.08991",42193,3.875,10888.51613,False
1279,11414,Howard Beach,NY,40.658188,-73.84321,-5,1,"40.658188,-73.84321",26148,2.3,11368.69565,False
1280,13902,Binghamton,NY,42.105375,-75.8876,-5,1,"42.105375,-75.8876",6177,0.7120000000000001,8675.561798,False
1281,78228,San Antonio,TX,29.457281,-98.5665,-6,1,"29.457281,-98.5665",58811,10.947000000000001,5372.339454,True
1282,90660,Pico Rivera,CA,33.989013,-118.08912,-8,1,"33.989013,-118.08912",62928,7.75,8119.741934999999,False
1283,55423,Minneapolis,MN,44.877164,-93.28124,-6,1,"44.877164,-93.28124",35375,6.956,5085.537665,True
1284,33185,Miami,FL,25.723173000000003,-80.43995,-5,1,"25.723173,-80.43995",27189,4.578,5939.056356,False
1285,94706,Albany,CA,37.889125,-122.29371,-8,1,"37.889125,-122.29371",19615,1.4769999999999999,13280.2979,False
1286,92411,San Bernardino,CA,34.120509999999996,-117.3176,-8,1,"34.12051,-117.3176",26214,4.088,6412.426614,False
1287,7057,Wallington,NJ,40.852931,-74.10925,-5,1,"40.852931,-74.10925",11335,0.9840000000000001,11519.30894,False
1288,19125,Philadelphia,PA,39.978162,-75.12565,-5,1,"39.978162,-75.12565",22958,1.376,16684.59302,False
1289,19126,Philadelphia,PA,40.055411,-75.13793000000001,-5,1,"40.055411,-75.13793",15758,1.143,13786.52668,False
1290,40508,Lexington,KY,38.051727,-84.49336,-5,1,"38.051727,-84.49336",23569,4.262,5530.032848,True
1291,33138,Miami,FL,25.853184,-80.18621999999999,-5,1,"25.853184,-80.18622",27571,4.217,6538.060232,False
1292,11360,Bayside,NY,40.780386,-73.78005,-5,1,"40.780386,-73.78005",18884,1.4369999999999998,13141.266529999999,False
1293,95431,Eldridge,CA,38.347913,-122.51753000000001,-8,1,"38.347913,-122.51753",631,0.076,8302.631579,False
1294,61625,Peoria,IL,40.696287,-89.616648,-6,1,"40.696287,-89.616648",385,0.013999999999999999,27500.0,True
1295,14215,Buffalo,NY,42.934757,-78.8118,-5,1,"42.934757,-78.8118",39999,4.914,8139.80464,False
1296,32612,Gainesville,FL,29.681312,-82.353862,-5,1,"29.681312,-82.353862",5458,0.816,6688.72549,False
1297,32801,Orlando,FL,28.541878999999998,-81.37446,-5,1,"28.541879,-81.37446",12050,2.285,5273.522976,True
1298,19104,Philadelphia,PA,39.961612,-75.19957,-5,1,"39.961612,-75.19957",51808,3.0069999999999997,17229.13203,True
1299,33012,Hialeah,FL,25.864773,-80.30069,-5,1,"25.864773,-80.30069",72248,5.8629999999999995,12322.70169,False
1300,33024,Hollywood,FL,26.023567,-80.23850999999999,-5,1,"26.023567,-80.23851",63916,10.738,5952.318868,False
1301,33128,Miami,FL,25.777143,-80.20225,-5,1,"25.777143,-80.20225",7562,0.397,19047.858940000002,False
1302,77005,Houston,TX,29.717529,-95.42820999999999,-6,1,"29.717529,-95.42821",25528,3.845,6639.271782,False
1303,33141,Miami Beach,FL,25.858573,-80.12973000000001,-5,1,"25.858573,-80.12973",35249,2.316,15219.775469999999,False
1304,10162,New York,NY,40.769334,-73.94893,-5,1,"40.769334,-73.94893",1685,0.012,140416.6667,False
1305,17077,Ono,PA,40.406144,-76.52753,-5,1,"40.406144,-76.52753",46,0.004,11500.0,False
1306,19146,Philadelphia,PA,39.938512,-75.18066999999999,-5,1,"39.938512,-75.18067",35113,1.69,20776.92308,False
1307,15201,Pittsburgh,PA,40.471468,-79.95725999999999,-5,1,"40.471468,-79.95726",12713,2.48,5126.209677000001,False
1308,11218,Brooklyn,NY,40.644552000000004,-73.97595,-5,1,"40.644552,-73.97595",75220,1.4269999999999998,52711.98318,True
1309,75228,Dallas,TX,32.825227000000005,-96.67955,-6,1,"32.825227,-96.67955",66551,11.407,5834.224599,False
1310,91733,South El Monte,CA,34.050509999999996,-118.04834,-8,1,"34.05051,-118.04834",43896,6.68,6571.257485,False
1311,33441,Deerfield Beach,FL,26.309657,-80.09541,-5,1,"26.309657,-80.09541",26838,4.8469999999999995,5537.033216,False
1312,95128,San Jose,CA,37.316983,-121.93555,-8,1,"37.316983,-121.93555",34836,3.904,8923.155738,True
1313,63113,Saint Louis,MO,38.656701,-90.24396999999999,-6,1,"38.656701,-90.24397",13167,2.5380000000000003,5187.943262,True
1314,2152,Winthrop,MA,42.373047,-70.97803,-5,1,"42.373047,-70.97803",17497,1.972,8872.718053,False
1315,90005,Los Angeles,CA,34.058911,-118.30848,-8,1,"34.058911,-118.30848",37681,1.084,34761.07011,True
1316,33010,Hialeah,FL,25.832373999999998,-80.27874,-5,1,"25.832374,-80.27874",46187,4.316,10701.343840000001,False
1317,21223,Baltimore,MD,39.286556,-76.64644,-5,1,"39.286556,-76.64644",26366,2.6319999999999997,10017.4772,False
1318,95130,San Jose,CA,37.289642,-121.98311000000001,-8,1,"37.289642,-121.98311",13911,1.558,8928.754814,False
1319,95355,Modesto,CA,37.673513,-120.95566000000001,-8,1,"37.673513,-120.95566",58311,9.488999999999999,6145.115397,True
1320,92867,Orange,CA,33.811566,-117.82919,-8,1,"33.811566,-117.82919",44515,7.941,5605.717164,False
1321,5439,Colchester,VT,44.49518,-73.165092,-5,1,"44.49518,-73.165092",1734,0.18,9633.333333,False
1322,93433,Grover Beach,CA,35.120934000000005,-120.61952,-8,1,"35.120934,-120.61952",13162,2.164,6082.255083,False
1323,11233,Brooklyn,NY,40.676938,-73.91858,-5,1,"40.676938,-73.91858",67053,1.348,49742.5816,False
1324,94703,Berkeley,CA,37.862526,-122.27582,-8,1,"37.862526,-122.27582",19846,1.3359999999999999,14854.79042,False
1325,53206,Milwaukee,WI,43.076178999999996,-87.93476,-6,1,"43.076179,-87.93476",28210,2.6919999999999997,10479.19762,False
1326,7002,Bayonne,NJ,40.666552,-74.11768000000002,-5,1,"40.666552,-74.11768",63031,5.843999999999999,10785.592059999999,False
1327,90003,Los Angeles,CA,33.962714,-118.27600000000001,-8,1,"33.962714,-118.276",66266,3.551,18661.22219,False
1328,91423,Sherman Oaks,CA,34.153628000000005,-118.43222,-8,1,"34.153628,-118.43222",30991,4.363,7103.140041,False
1329,91602,North Hollywood,CA,34.152476,-118.36841000000001,-8,1,"34.152476,-118.36841",17473,2.0469999999999997,8535.906204,False
1330,7010,Cliffside Park,NJ,40.82154,-73.98949,-5,1,"40.82154,-73.98949",23594,0.963,24500.51921,False
1331,22046,Falls Church,VA,38.886311,-77.18098,-5,1,"38.886311,-77.18098",16235,2.822,5753.012048,False
1332,80206,Denver,CO,39.731237,-104.95243,-7,1,"39.731237,-104.95243",21521,2.4619999999999997,8741.267262000001,False
1333,92629,Dana Point,CA,33.475302,-117.70326999999999,-8,1,"33.475302,-117.70327",25756,5.087,5063.102025,False
